cnae_tronco,cnae_completo,descricao_cnae,grau_risco,fonte
53202,5320-2/01,Serviços de malote não realizados pelo Correio Nacional,2,NR-04 Anexo I
53202,5320-2/02,Serviços de entrega rápida,2,NR-04 Anexo I
55108,5510-8/01,Hotéis,2,NR-04 Anexo I
55108,5510-8/02,Apart-hotéis,2,NR-04 Anexo I
55108,5510-8/03,Motéis,2,NR-04 Anexo I
55906,5590-6/01,"Albergues, exceto assistenciais",2,NR-04 Anexo I
55906,5590-6/02,Campings,2,NR-04 Anexo I
55906,5590-6/03,Pensões (alojamento),2,NR-04 Anexo I
55906,5590-6/99,Outros alojamentos não especificados anteriormente,2,NR-04 Anexo I
56112,5611-2/01,Restaurantes e similares,2,NR-04 Anexo I
56112,5611-2/03,"Lanchonetes, casas de chá, de sucos e similares",2,NR-04 Anexo I
56112,5611-2/04,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento",2,NR-04 Anexo I
56112,5611-2/05,"Bares e outros estabelecimentos especializados em servir bebidas, com entretenimento",2,NR-04 Anexo I
56121,5612-1/00,Serviços ambulantes de alimentação,2,NR-04 Anexo I
56201,5620-1/01,Fornecimento de alimentos preparados preponderantemente para empresas,2,NR-04 Anexo I
56201,5620-1/02,Serviços de alimentação para eventos e recepções - bufê,2,NR-04 Anexo I
56201,5620-1/03,Cantinas - serviços de alimentação privativos,2,NR-04 Anexo I
56201,5620-1/04,Fornecimento de alimentos preparados preponderantemente para consumo domiciliar,2,NR-04 Anexo I
58115,5811-5/00,Edição de livros,3,NR-04 Anexo I
58123,5812-3/01,Edição de jornais diários,3,NR-04 Anexo I
58123,5812-3/02,Edição de jornais não diários,3,NR-04 Anexo I
58131,5813-1/00,Edição de revistas,3,NR-04 Anexo I
58191,5819-1/00,"Edição de cadastros, listas e outros produtos gráficos",3,NR-04 Anexo I
58212,5821-2/00,Edição integrada à impressão de livros,3,NR-04 Anexo I
58221,5822-1/01,Edição integrada à impressão de jornais diários,3,NR-04 Anexo I
58221,5822-1/02,Edição integrada à impressão de jornais não diários,3,NR-04 Anexo I
58239,5823-9/00,Edição integrada à impressão de revistas,3,NR-04 Anexo I
58298,5829-8/00,"Edição integrada à impressão de cadastros, listas e outros produtos gráficos",3,NR-04 Anexo I
59111,5911-1/01,Estúdios cinematográficos,2,NR-04 Anexo I
59111,5911-1/02,Produção de filmes para publicidade,2,NR-04 Anexo I
59111,5911-1/99,"Atividades de produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",2,NR-04 Anexo I
59120,5912-0/01,Serviços de dublagem,2,NR-04 Anexo I
59120,5912-0/02,Serviços de mixagem sonora em produção audiovisual,2,NR-04 Anexo I
59120,5912-0/99,"Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão não especificadas anteriormente",2,NR-04 Anexo I
59138,5913-8/00,"Distribuição cinematográfica, de vídeo e de programas de televisão",2,NR-04 Anexo I
59146,5914-6/00,Atividades de exibição cinematográfica,2,NR-04 Anexo I
59201,5920-1/00,Atividades de gravação de som e de edição de música,2,NR-04 Anexo I
60101,6010-1/00,Atividades de rádio,2,NR-04 Anexo I
60217,6021-7/00,Atividades de televisão aberta,2,NR-04 Anexo I
60225,6022-5/01,Programadoras,2,NR-04 Anexo I
60225,6022-5/02,"Atividades relacionadas à televisão por assinatura, exceto programadoras",2,NR-04 Anexo I
61108,6110-8/01,Serviços de telefonia fixa comutada - STFC,2,NR-04 Anexo I
61108,6110-8/02,Serviços de redes de transporte de telecomunicações - SRTT,2,NR-04 Anexo I
61108,6110-8/03,Serviços de comunicação multimídia - SCM,2,NR-04 Anexo I
61108,6110-8/99,Serviços de telecomunicações por fio não especificados anteriormente,2,NR-04 Anexo I
61205,6120-5/01,Telefonia móvel celular,2,NR-04 Anexo I
61205,6120-5/02,Serviço móvel especializado - SME,2,NR-04 Anexo I
61205,6120-5/99,Serviços de telecomunicações sem fio não especificados anteriormente,2,NR-04 Anexo I
61302,6130-2/00,Telecomunicações por satélite,2,NR-04 Anexo I
61418,6141-8/00,Operadoras de televisão por assinatura por cabo,2,NR-04 Anexo I
61426,6142-6/00,Operadoras de televisão por assinatura por micro-ondas,2,NR-04 Anexo I
61434,6143-4/00,Operadoras de televisão por assinatura por satélite,2,NR-04 Anexo I
61906,6190-6/01,Provedores de acesso às redes de comunicações,2,NR-04 Anexo I
61906,6190-6/02,Provedores de voz sobre protocolo Internet - VOIP,2,NR-04 Anexo I
61906,6190-6/99,Outras atividades de telecomunicações não especificadas anteriormente,2,NR-04 Anexo I
62091,6209-1/00,"Suporte técnico, manutenção e outros serviços em tecnologia da informação",2,NR-04 Anexo I
63992,6399-2/00,Outras atividades de prestação de serviços de informação não especificadas anteriormente,2,NR-04 Anexo I
64107,6410-7/00,Banco Central,1,NR-04 Anexo I
64247,6424-7/01,Bancos cooperativos,1,NR-04 Anexo I
64247,6424-7/02,Cooperativas centrais de crédito,1,NR-04 Anexo I
64247,6424-7/03,Cooperativas de crédito mútuo,1,NR-04 Anexo I
64247,6424-7/04,Cooperativas de crédito rural,1,NR-04 Anexo I
64387,6438-7/01,Bancos de câmbio,1,NR-04 Anexo I
64387,6438-7/99,Outras instituições de intermediação não monetária não especificadas anteriormente,1,NR-04 Anexo I
64999,6499-9/01,Clubes de investimento,1,NR-04 Anexo I
64999,6499-9/02,Sociedades de investimento,1,NR-04 Anexo I
64999,6499-9/03,Fundo garantidor de crédito,1,NR-04 Anexo I
64999,6499-9/04,Caixas de financiamento de corporações,1,NR-04 Anexo I
64999,6499-9/05,Concessão de crédito pelas OSCIP,1,NR-04 Anexo I
64999,6499-9/99,Outras atividades de serviços financeiros não especificadas anteriormente,1,NR-04 Anexo I
65111,6511-1/01,Sociedade seguradora de seguros vida,1,NR-04 Anexo I
65111,6511-1/02,Planos de auxílio-funeral,1,NR-04 Anexo I
65120,6512-0/00,Sociedade seguradora de seguros não vida,1,NR-04 Anexo I
65201,6520-1/00,Sociedade seguradora de seguros-saúde,1,NR-04 Anexo I
65308,6530-8/00,Resseguros,1,NR-04 Anexo I
65413,6541-3/00,Previdência complementar fechada,1,NR-04 Anexo I
65421,6542-1/00,Previdência complementar aberta,1,NR-04 Anexo I
65502,6550-2/00,Planos de saúde,1,NR-04 Anexo I
66118,6611-8/01,Bolsa de valores,1,NR-04 Anexo I
66118,6611-8/02,Bolsa de mercadorias,1,NR-04 Anexo I
66118,6611-8/03,Bolsa de mercadorias e futuros,1,NR-04 Anexo I
66118,6611-8/04,Administração de mercados de balcão organizados,1,NR-04 Anexo I
66126,6612-6/01,Corretoras de títulos e valores mobiliários,1,NR-04 Anexo I
66126,6612-6/02,Distribuidoras de títulos e valores mobiliários,1,NR-04 Anexo I
66126,6612-6/03,Corretoras de câmbio,1,NR-04 Anexo I
66126,6612-6/04,Corretoras de contratos de mercadorias,1,NR-04 Anexo I
66126,6612-6/05,Agentes de investimentos em aplicações financeiras,1,NR-04 Anexo I
66134,6613-4/00,Administração de cartões de crédito,1,NR-04 Anexo I
66193,6619-3/01,Serviços de liquidação e custódia,1,NR-04 Anexo I
66193,6619-3/02,Correspondentes de instituições financeiras,1,NR-04 Anexo I
66193,6619-3/03,Representações de bancos estrangeiros,1,NR-04 Anexo I
66193,6619-3/04,Caixas eletrônicos,1,NR-04 Anexo I
66193,6619-3/05,Operadoras de cartões de débito,1,NR-04 Anexo I
66193,6619-3/99,Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente,1,NR-04 Anexo I
66215,6621-5/01,Peritos e avaliadores de seguros,1,NR-04 Anexo I
66215,6621-5/02,Auditoria e consultoria atuarial,1,NR-04 Anexo I
66223,6622-3/00,"Corretores e agentes de seguros, de planos de previdência complementar e de saúde",1,NR-04 Anexo I
66291,6629-1/00,"Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde não especificadas anteriormente",1,NR-04 Anexo I
66304,6630-4/00,Atividades de administração de fundos por contrato ou comissão,1,NR-04 Anexo I
68102,6810-2/01,Compra e venda de imóveis próprios,1,NR-04 Anexo I
68102,6810-2/02,Aluguel de imóveis próprios,1,NR-04 Anexo I
68102,6810-2/03,Loteamento de imóveis próprios,1,NR-04 Anexo I
68218,6821-8/01,Corretagem na compra e venda e avaliação de imóveis,1,NR-04 Anexo I
68218,6821-8/02,Corretagem no aluguel de imóveis,1,NR-04 Anexo I
68226,6822-6/00,Gestão e administração da propriedade imobiliária,1,NR-04 Anexo I
69117,6911-7/01,Serviços advocatícios,1,NR-04 Anexo I
69117,6911-7/02,Atividades auxiliares da justiça,1,NR-04 Anexo I
69117,6911-7/03,Agente de propriedade industrial,1,NR-04 Anexo I
69125,6912-5/00,Cartórios,1,NR-04 Anexo I
69206,6920-6/01,Atividades de contabilidade,1,NR-04 Anexo I
69206,6920-6/02,Atividades de consultoria e auditoria contábil e tributária,1,NR-04 Anexo I
70204,7020-4/00,"Atividades de consultoria em gestão empresarial, exceto consultoria técnica específica",1,NR-04 Anexo I
71111,7111-1/00,Serviços de arquitetura,1,NR-04 Anexo I
71120,7112-0/00,Serviços de engenharia,1,NR-04 Anexo I
71197,7119-7/01,"Serviços de cartografia, topografia e geodésia",1,NR-04 Anexo I
71197,7119-7/02,Atividades de estudos geológicos,1,NR-04 Anexo I
71197,7119-7/03,Serviços de desenho técnico relacionados à arquitetura e engenharia,1,NR-04 Anexo I
71197,7119-7/04,Serviços de perícia técnica relacionados à segurança do trabalho,1,NR-04 Anexo I
71197,7119-7/99,Atividades técnicas relacionadas à engenharia e arquitetura não especificadas anteriormente,1,NR-04 Anexo I
71201,7120-1/00,Testes e análises técnicas,2,NR-04 Anexo I
72100,7210-0/00,Pesquisa e desenvolvimento experimental em ciências físicas e naturais,2,NR-04 Anexo I
72207,7220-7/00,Pesquisa e desenvolvimento experimental em ciências sociais e humanas,2,NR-04 Anexo I
73114,7311-4/00,Agências de publicidade,1,NR-04 Anexo I
73122,7312-2/00,"Agenciamento de espaços para publicidade, exceto em veículos de comunicação",1,NR-04 Anexo I
73190,7319-0/01,Criação de estandes para feiras e exposições,1,NR-04 Anexo I
73190,7319-0/02,Promoção de vendas,1,NR-04 Anexo I
73190,7319-0/03,Marketing direto,1,NR-04 Anexo I
73190,7319-0/04,Consultoria em publicidade,1,NR-04 Anexo I
73190,7319-0/99,Outras atividades de publicidade não especificadas anteriormente,1,NR-04 Anexo I
73203,7320-3/00,Pesquisas de mercado e de opinião pública,1,NR-04 Anexo I
74102,7410-2/02,Design de interiores,1,NR-04 Anexo I
74102,7410-2/03,Desing de produto,1,NR-04 Anexo I
74102,7410-2/99,Atividades de desing não especificadas anteriormente,1,NR-04 Anexo I
74200,7420-0/01,"Atividades de produção de fotografias, exceto aérea e submarina",2,NR-04 Anexo I
74200,7420-0/02,Atividades de produção de fotografias aéreas e submarinas,2,NR-04 Anexo I
74200,7420-0/03,Laboratórios fotográficos,2,NR-04 Anexo I
74200,7420-0/04,Filmagem de festas e eventos,2,NR-04 Anexo I
74200,7420-0/05,Serviços de microfilmagem,2,NR-04 Anexo I
74901,7490-1/01,"Serviços de tradução, interpretação e similares",1,NR-04 Anexo I
74901,7490-1/02,Escafandria e mergulho,1,NR-04 Anexo I
74901,7490-1/03,Serviços de agronomia e de consultoria às atividades agrícolas e pecuárias,1,NR-04 Anexo I
74901,7490-1/04,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários",1,NR-04 Anexo I
74901,7490-1/05,"Agenciamento de profissionais para atividades esportivas, culturais e artísticas",1,NR-04 Anexo I
74901,7490-1/99,"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente",1,NR-04 Anexo I
75001,7500-1/00,Atividades veterinárias,3,NR-04 Anexo I
77110,7711-0/00,Locação de automóveis sem condutor,1,NR-04 Anexo I
77195,7719-5/01,"Locação de embarcações sem tripulação, exceto para fins
recreativos",1,NR-04 Anexo I
77195,7719-5/02,Locação de aeronaves sem tripulação,1,NR-04 Anexo I
77195,7719-5/99,"Locação de outros meios de transporte não especificados anteriormente, sem condutor",1,NR-04 Anexo I
77217,7721-7/00,Aluguel de equipamentos recreativos e esportivos,1,NR-04 Anexo I
77225,7722-5/00,"Aluguel de fitas de vídeo, DVDs e similares",1,NR-04 Anexo I
77233,7723-3/00,"Aluguel de objetos do vestuário, jóias e acessórios",1,NR-04 Anexo I
77292,7729-2/01,Aluguel de aparelhos de jogos eletrônicos,1,NR-04 Anexo I
77292,7729-2/02,"Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais",1,NR-04 Anexo I
77292,7729-2/03,Aluguel de material médico,1,NR-04 Anexo I
77292,7729-2/99,Aluguel de outros objetos pessoais e domésticos não especificados anteriormente,1,NR-04 Anexo I
77314,7731-4/00,Aluguel de máquinas e equipamentos agrícolas sem operador,1,NR-04 Anexo I
77322,7732-2/01,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",1,NR-04 Anexo I
77322,7732-2/02,Aluguel de andaimes,1,NR-04 Anexo I
77331,7733-1/00,Aluguel de máquinas e equipamentos para escritório,1,NR-04 Anexo I
77390,7739-0/01,"Aluguel de máquinas e equipamentos para extração de minérios e petróleo, sem operador",1,NR-04 Anexo I
77390,7739-0/02,"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador",1,NR-04 Anexo I
77390,7739-0/03,"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes",1,NR-04 Anexo I
77390,7739-0/99,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador",1,NR-04 Anexo I
77403,7740-3/00,Gestão de ativos intangíveis não financeiros,1,NR-04 Anexo I
78108,7810-8/00,Seleção e agenciamento de mão de obra,1,NR-04 Anexo I
78205,7820-5/00,Locação de mão de obra temporária,1,NR-04 Anexo I
78302,7830-2/00,Fornecimento e gestão de recursos humanos para terceiros,1,NR-04 Anexo I
79112,7911-2/00,Agências de viagens,1,NR-04 Anexo I
79121,7912-1/00,Operadores turísticos,1,NR-04 Anexo I
79902,7990-2/00,Serviços de reservas e outros serviços de turismo não especificados anteriormente,1,NR-04 Anexo I
80111,8011-1/01,Atividades de vigilância e segurança privada,3,NR-04 Anexo I
80111,8011-1/02,Serviços de adestramento de cães de guarda,3,NR-04 Anexo I
80129,8012-9/00,Atividades de transporte de valores,3,NR-04 Anexo I
80200,8020-0/01,Atividades de monitoramento de sistemas de segurança eletrônico,3,NR-04 Anexo I
80200,8020-0/02,Outras atividades de serviços de segurança,3,NR-04 Anexo I
80307,8030-7/00,Atividades de investigação particular,3,NR-04 Anexo I
81117,8111-7/00,"Serviços combinados para apoio a edifícios, exceto condomínios prediais",2,NR-04 Anexo I
81125,8112-5/00,Condomínios prediais,2,NR-04 Anexo I
81214,8121-4/00,Limpeza em prédios e em domicílios,3,NR-04 Anexo I
81222,8122-2/00,Imunização e controle de pragas urbanas,3,NR-04 Anexo I
81290,8129-0/00,Atividades de limpeza não especificadas anteriormente,3,NR-04 Anexo I
81303,8130-3/00,Atividades paisagísticas,1,NR-04 Anexo I
82113,8211-3/00,Serviços combinados de escritório e apoio administrativo,1,NR-04 Anexo I
82199,8219-9/01,Fotocópias,2,NR-04 Anexo I
82199,8219-9/99,Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente,2,NR-04 Anexo I
82202,8220-2/00,Atividades de teleatendimento,2,NR-04 Anexo I
82300,8230-0/01,"Serviços de organização de feiras, congressos, exposições e festas",2,NR-04 Anexo I
82300,8230-0/02,Casas de festas e eventos,2,NR-04 Anexo I
82911,8291-1/00,Atividades de cobrança e informações cadastrais,2,NR-04 Anexo I
82920,8292-0/00,Envasamento e empacotamento sob contrato,2,NR-04 Anexo I
82997,8299-7/01,"Medição de consumo de energia elétrica, gás e água",2,NR-04 Anexo I
82997,8299-7/02,"Emissão de vales-alimentação, vales-transporte e similares",2,NR-04 Anexo I
82997,8299-7/03,"Serviços de gravação de carimbos, exceto confecção",2,NR-04 Anexo I
82997,8299-7/04,Leiloeiros independentes,2,NR-04 Anexo I
82997,8299-7/05,Serviços de levantamento de fundos sob contrato,2,NR-04 Anexo I
82997,8299-7/06,Casas lotéricas,2,NR-04 Anexo I
82997,8299-7/07,Salas de acesso à Internet,2,NR-04 Anexo I
82997,8299-7/99,Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente,2,NR-04 Anexo I
84116,8411-6/00,Administração pública em geral,1,NR-04 Anexo I
84132,8413-2/00,Regulação das atividades econômicas,1,NR-04 Anexo I
84256,8425-6/00,Defesa Civil,1,NR-04 Anexo I
84302,8430-2/00,Seguridade social obrigatória,1,NR-04 Anexo I
85139,8513-9/00,Ensino fundamental,2,NR-04 Anexo I
85201,8520-1/00,Ensino médio,2,NR-04 Anexo I
85333,8533-3/00,Educação superior - pós-graduação e extensão,2,NR-04 Anexo I
85996,8599-6/01,Formação de condutores,2,NR-04 Anexo I
85996,8599-6/02,Cursos de pilotagem,2,NR-04 Anexo I
85996,8599-6/03,Treinamento em informática,2,NR-04 Anexo I
85996,8599-6/04,Treinamento em desenvolvimento profissional e gerencial,2,NR-04 Anexo I
85996,8599-6/05,Cursos preparatórios para concursos,2,NR-04 Anexo I
85996,8599-6/99,Outras atividades de ensino não especificadas anteriormente,2,NR-04 Anexo I
86101,8610-1/01,"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências",3,NR-04 Anexo I
86101,8610-1/02,Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências,3,NR-04 Anexo I
86224,8622-4/00,"Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências",3,NR-04 Anexo I
86305,8630-5/01,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos,3,NR-04 Anexo I
86305,8630-5/02,Atividade médica ambulatorial com recursos para realização de exames complementares,3,NR-04 Anexo I
86305,8630-5/03,Atividade médica ambulatorial restrita a consultas,3,NR-04 Anexo I
86305,8630-5/04,Atividade odontológica,3,NR-04 Anexo I
86305,8630-5/06,Serviços de vacinação e imunização humana,3,NR-04 Anexo I
86305,8630-5/07,Atividades de reprodução humana assistida,3,NR-04 Anexo I
86305,8630-5/99,Atividades de atenção ambulatorial não especificadas anteriormente,3,NR-04 Anexo I
86500,8650-0/01,Atividades de enfermagem,2,NR-04 Anexo I
86500,8650-0/02,Atividades de profissionais da nutrição,2,NR-04 Anexo I
86500,8650-0/03,Atividades de psicologia e psicanálise,2,NR-04 Anexo I
86500,8650-0/04,Atividades de fisioterapia,2,NR-04 Anexo I
86500,8650-0/05,Atividades de terapia ocupacional,2,NR-04 Anexo I
86500,8650-0/06,Atividades de fonoaudiologia,2,NR-04 Anexo I
86500,8650-0/07,Atividades de terapia de nutrição enteral e parenteral,2,NR-04 Anexo I
86500,8650-0/99,Atividades de profissionais da área de saúde não especificadas anteriormente,2,NR-04 Anexo I
86607,8660-7/00,Atividades de apoio à gestão de saúde,1,NR-04 Anexo I
86909,8690-9/01,Atividades de práticas integrativas e complementares em saúde humana,1,NR-04 Anexo I
86909,8690-9/02,Atividades de bancos de leite humano,1,NR-04 Anexo I
86909,8690-9/03,Atividades de acupuntura,1,NR-04 Anexo I
86909,8690-9/04,Atividades de podologia,1,NR-04 Anexo I
86909,8690-9/99,Outras atividades de atenção à saúde humana não especificadas anteriormente,1,NR-04 Anexo I
87115,8711-5/01,Clínicas e residências geriátricas,1,NR-04 Anexo I
87115,8711-5/02,Instituições de longa permanência para idosos,1,NR-04 Anexo I
87115,8711-5/03,"Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes",1,NR-04 Anexo I
87115,8711-5/04,Centros de apoio a pacientes com câncer e com AIDS,1,NR-04 Anexo I
87115,8711-5/05,Condomínios residenciais para idosos,1,NR-04 Anexo I
87123,8712-3/00,Atividades de fornecimento de infraestrutura de apoio e assistência a paciente no domicílio,1,NR-04 Anexo I
87204,8720-4/01,Atividades de centros de assistência psicossocial,1,NR-04 Anexo I
87204,8720-4/99,"Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química e grupos similares não especificadas anteriormente",1,NR-04 Anexo I
87301,8730-1/01,Orfanatos,1,NR-04 Anexo I
87301,8730-1/02,Albergues assistenciais,1,NR-04 Anexo I
87301,8730-1/99,Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente,1,NR-04 Anexo I
88006,8800-6/00,Serviços de assistência social sem alojamento,1,NR-04 Anexo I
90019,9001-9/01,Produção teatral,2,NR-04 Anexo I
90019,9001-9/02,Produção musical,2,NR-04 Anexo I
90019,9001-9/03,Produção de espetáculos de dança,2,NR-04 Anexo I
90019,9001-9/04,"Produção de espetáculos circenses, de marionetes e similares",2,NR-04 Anexo I
90019,9001-9/05,"Produção de espetáculos de rodeios, vaquejadas e similares",2,NR-04 Anexo I
90019,9001-9/06,Atividades de sonorização e de iluminação,2,NR-04 Anexo I
90019,9001-9/99,"Artes cênicas, espetáculos e atividades complementares não especificados anteriormente",2,NR-04 Anexo I
90027,9002-7/01,"Atividades de artistas plásticos, jornalistas independentes e
escritores",2,NR-04 Anexo I
90027,9002-7/02,Restauração de obras de arte,2,NR-04 Anexo I
90035,9003-5/00,"Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas",1,NR-04 Anexo I
91015,9101-5/00,Atividades de bibliotecas e arquivos,2,NR-04 Anexo I
91023,9102-3/01,Atividades de museus e de exploração de lugares e prédios históricos e atrações similares,2,NR-04 Anexo I
91023,9102-3/02,Restauração e conservação de lugares e prédios históricos,2,NR-04 Anexo I
91031,9103-1/00,"Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental",2,NR-04 Anexo I
92003,9200-3/01,Casas de bingo,1,NR-04 Anexo I
92003,9200-3/02,Exploração de apostas em corridas de cavalos,1,NR-04 Anexo I
92003,9200-3/99,Exploração de jogos de azar e apostas não especificados anteriormente,1,NR-04 Anexo I
93115,9311-5/00,Gestão de instalações de esportes,1,NR-04 Anexo I
93123,9312-3/00,"Clubes sociais, esportivos e similares",2,NR-04 Anexo I
93131,9313-1/00,Atividades de condicionamento físico,2,NR-04 Anexo I
93191,9319-1/01,Produção e promoção de eventos esportivos,2,NR-04 Anexo I
93191,9319-1/99,Outras atividades esportivas não especificadas anteriormente,2,NR-04 Anexo I
93212,9321-2/00,Parques de diversão e parques temáticos,2,NR-04 Anexo I
93298,9329-8/01,"Discotecas, danceterias, salões de dança e similares",2,NR-04 Anexo I
93298,9329-8/02,Exploração de boliches,2,NR-04 Anexo I
93298,9329-8/03,"Exploração de jogos de sinuca, bilhar e similares",2,NR-04 Anexo I
93298,9329-8/04,Exploração de jogos eletrônicos recreativos,2,NR-04 Anexo I
93298,9329-8/99,Outras atividades de recreação e lazer não especificadas anteriormente,2,NR-04 Anexo I
94111,9411-1/00,Atividades de organizações associativas patronais e empresariais,1,NR-04 Anexo I
94120,9412-0/01,Atividades de fiscalização profissional,1,NR-04 Anexo I
94120,9412-0/99,Outras atividades associativas profissionais,1,NR-04 Anexo I
94201,9420-1/00,Atividades de organizações sindicais,1,NR-04 Anexo I
94308,9430-8/00,Atividades de associações de defesa de direitos sociais,1,NR-04 Anexo I
94910,9491-0/00,Atividades de organizações religiosas ou filosóficas,1,NR-04 Anexo I
94928,9492-8/00,Atividades de organizações políticas,1,NR-04 Anexo I
94936,9493-6/00,Atividades de organizações associativas ligadas à cultura e à arte,1,NR-04 Anexo I
94995,9499-5/00,Atividades associativas não especificadas anteriormente,1,NR-04 Anexo I
95118,9511-8/00,Reparação e manutenção de computadores e de equipamentos periféricos,3,NR-04 Anexo I
95126,9512-6/00,Reparação e manutenção de equipamentos de comunicação,3,NR-04 Anexo I
95215,9521-5/00,Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico,3,NR-04 Anexo I
95291,9529-1/01,"Reparação de calçados, bolsas e artigos de viagem",3,NR-04 Anexo I
95291,9529-1/02,Chaveiros,3,NR-04 Anexo I
95291,9529-1/03,Reparação de relógios,3,NR-04 Anexo I
95291,9529-1/04,"Reparação de bicicletas, triciclos e outros veículos não motorizados",3,NR-04 Anexo I
95291,9529-1/05,Reparação de artigos do mobiliário,3,NR-04 Anexo I
95291,9529-1/06,Reparação de jóias,3,NR-04 Anexo I
95291,9529-1/99,Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente,3,NR-04 Anexo I
96017,9601-7/01,Lavanderias,2,NR-04 Anexo I
96017,9601-7/02,Tinturarias,2,NR-04 Anexo I
96017,9601-7/03,Toalheiros,2,NR-04 Anexo I
96025,9602-5/01,"Cabeleireiros, manicure e pedicure",2,NR-04 Anexo I
96025,9602-5/02,Atividades de estética e outros serviços de cuidados com a beleza,2,NR-04 Anexo I
96033,9603-3/01,Gestão e manutenção de cemitérios,2,NR-04 Anexo I
96033,9603-3/02,Serviços de cremação,2,NR-04 Anexo I
96033,9603-3/03,Serviços de sepultamento,2,NR-04 Anexo I
96033,9603-3/04,Serviços de funerárias,2,NR-04 Anexo I
96033,9603-3/05,Serviços de somatoconservação,2,NR-04 Anexo I
96033,9603-3/99,Atividades funerárias e serviços relacionados não especificados anteriormente,2,NR-04 Anexo I
96092,9609-2/02,Agências matrimoniais,2,NR-04 Anexo I
96092,9609-2/04,Exploração de máquinas de serviços pessoais acionadas por moeda,2,NR-04 Anexo I
96092,9609-2/05,Atividades de sauna e banhos,2,NR-04 Anexo I
96092,9609-2/06,Serviços de tatuagem e colocação de piercing,2,NR-04 Anexo I
96092,9609-2/07,Alojamento de animais domésticos,2,NR-04 Anexo I
96092,9609-2/08,Higiene e embelezamento de animais domésticos,2,NR-04 Anexo I
96092,9609-2/99,Outras atividades de serviços pessoais não especificadas anteriormente,2,NR-04 Anexo I
97005,9700-5/00,Serviços domésticos,2,NR-04 Anexo I
